FOOD_CODE,NUTRIENT,QUANTITY
17247 ,065 ,919.00
17247 ,066 ,0.00
17247 ,068 ,0.00
17247 ,074 ,0.00
17247 ,086 ,0.00
17247 ,088 ,0.00
17247 ,089 ,0.00
17247 ,092 ,0.00
17247 ,097 ,0.00
17247 ,099 ,0.00
17247 ,103 ,0.00
17247 ,104 ,0.00
17247 ,105 ,0.00
17247 ,106 ,0.00
17247 ,107 ,0.00
17247 ,600 ,0.00
17247 ,601 ,0.00
17247 ,603 ,0.00
17247 ,607 ,0.00
17247 ,900 ,100.00
17250 ,001 ,0.00
17250 ,002 ,0.00
17250 ,005 ,16.00
17250 ,008 ,27.00
17250 ,009 ,16.00
17250 ,011 ,4.50
17250 ,012 ,97.00
17250 ,013 ,610.00
17250 ,015 ,0.02
17250 ,022 ,0.40
17250 ,055 ,1.00
17250 ,056 ,0.10
17250 ,057 ,0.00
17250 ,061 ,2.00
17250 ,063 ,41.00
17250 ,064 ,58.00
17250 ,065 ,242.00
17250 ,066 ,0.40
17250 ,068 ,0.00
17250 ,069 ,5.00
17250 ,072 ,400.00
17250 ,074 ,0.20
17250 ,077 ,27.00
17250 ,083 ,1.70
17250 ,086 ,39.00
17250 ,088 ,42.00
17250 ,089 ,0.03
17250 ,092 ,3.00
17250 ,097 ,3.40
17250 ,098 ,0.60
17250 ,099 ,0.01
17250 ,100 ,0.27
17250 ,101 ,1.10
17250 ,104 ,0.01
17250 ,105 ,0.00
17250 ,107 ,0.55
17250 ,109 ,0.30
17250 ,600 ,3.80
17250 ,601 ,2.04
17250 ,603 ,1.05
17250 ,607 ,0.55
17250 ,911 ,100.00
17272 ,001 ,0.00
17272 ,002 ,0.00
17272 ,005 ,0.00
17272 ,008 ,40.00
17272 ,009 ,0.00
17272 ,011 ,5.10
17272 ,012 ,7.00
17272 ,013 ,660.00
17272 ,015 ,0.04
17272 ,020 ,0.10
17272 ,022 ,1.00
17272 ,055 ,1.00
17272 ,056 ,0.20
17272 ,057 ,0.00
17272 ,058 ,0.20
17272 ,061 ,1.00
17272 ,063 ,93.00
17272 ,064 ,44.00
17272 ,065 ,185.00
17272 ,066 ,0.00
17272 ,069 ,6.00
17272 ,072 ,440.00
17272 ,074 ,0.70
17272 ,077 ,37.00
17272 ,083 ,2.40
17272 ,086 ,0.00
17272 ,088 ,0.00
17272 ,089 ,0.03
17272 ,092 ,4.00
17272 ,097 ,4.20
17272 ,098 ,0.50
17272 ,099 ,0.02
17272 ,100 ,0.38
17272 ,101 ,0.90
17272 ,103 ,0.00
17272 ,104 ,0.03
17272 ,105 ,0.00
17272 ,106 ,0.00
17272 ,107 ,0.20
17272 ,109 ,0.40
17272 ,600 ,1.70
17272 ,601 ,0.60
17272 ,603 ,0.20
17272 ,607 ,0.60
17272 ,911 ,100.00
17284 ,001 ,0.00
17284 ,002 ,0.00
17284 ,005 ,18.00
17284 ,008 ,12.00
17284 ,009 ,18.00
17284 ,011 ,9.90
17284 ,013 ,660.00
17284 ,015 ,0.04
17284 ,020 ,1.50
17284 ,022 ,0.40
17284 ,055 ,10.00
17284 ,056 ,1.60
17284 ,057 ,0.00
17284 ,058 ,1.40
17284 ,061 ,16.00
17284 ,063 ,110.00
17284 ,064 ,48.00
17284 ,065 ,204.00
17284 ,066 ,0.00
17284 ,068 ,0.00
17284 ,069 ,8.00
17284 ,070 ,0.07
17284 ,072 ,430.00
17284 ,074 ,2.50
17284 ,077 ,29.00
17284 ,083 ,1.40
17284 ,086 ,0.00
17284 ,088 ,3.00
17284 ,089 ,0.02
17284 ,092 ,1.00
17284 ,097 ,4.80
17284 ,098 ,2.10
17284 ,099 ,0.09
17284 ,100 ,0.22
17284 ,101 ,5.10
17284 ,103 ,0.00
17284 ,104 ,0.01
17284 ,106 ,0.00
17284 ,107 ,0.80
17284 ,109 ,0.20
17284 ,600 ,0.60
17284 ,601 ,0.21
17284 ,603 ,0.18
17284 ,607 ,0.15
17284 ,911 ,100.00
17302 ,001 ,0.00
17302 ,002 ,0.00
17302 ,005 ,0.00
17302 ,009 ,0.00
17302 ,011 ,4.50
17302 ,012 ,0.00
17302 ,020 ,0.00
17302 ,022 ,0.90
17302 ,055 ,0.00
17302 ,056 ,2.20
17302 ,057 ,0.00
17302 ,058 ,2.00
17302 ,064 ,462.00
17302 ,065 ,1902.00
17302 ,066 ,0.00
17302 ,068 ,0.00
17302 ,072 ,460.00
17302 ,074 ,0.00
17302 ,083 ,0.10
17302 ,086 ,0.00
17302 ,088 ,0.00
17302 ,089 ,0.00
17302 ,092 ,0.00
17302 ,097 ,0.00
17302 ,098 ,0.30
17302 ,099 ,0.00
17302 ,100 ,0.02
17302 ,101 ,4.50
17302 ,103 ,0.00
17302 ,104 ,0.00
17302 ,105 ,0.00
17302 ,106 ,0.00
17302 ,107 ,3.83
17302 ,600 ,49.40
17302 ,601 ,10.59
17302 ,603 ,28.43
17302 ,607 ,7.98
17302 ,911 ,100.00
17316 ,001 ,0.00
17316 ,002 ,0.00
17316 ,005 ,100.00
17316 ,008 ,8.00
17316 ,009 ,100.00
17316 ,011 ,1.70
17316 ,012 ,75.00
17316 ,013 ,750.00
17316 ,015 ,0.02
17316 ,020 ,0.00
17316 ,022 ,0.30
17316 ,055 ,4.00
17316 ,056 ,0.10
17316 ,057 ,0.00
17316 ,058 ,0.10
17316 ,061 ,35.00
17316 ,063 ,16.00
17316 ,064 ,691.00
17316 ,065 ,2843.00
17316 ,066 ,0.00
17316 ,068 ,0.00
17316 ,069 ,1.00
17316 ,072 ,450.00
17316 ,077 ,27.00
17316 ,083 ,1.10
17316 ,086 ,86.00
17316 ,088 ,103.00
17316 ,089 ,0.07
17316 ,092 ,3.00
17316 ,097 ,0.40
17316 ,098 ,1.10
17316 ,099 ,0.02
17316 ,100 ,0.18
17316 ,101 ,1.30
17316 ,103 ,1.00
17316 ,104 ,0.01
17316 ,106 ,0.30
17316 ,107 ,18.99
17316 ,109 ,0.10
17316 ,600 ,75.60
17316 ,601 ,18.19
17316 ,603 ,42.37
17316 ,607 ,11.42
17316 ,911 ,100.00
17318 ,001 ,0.00
17318 ,002 ,0.00
17318 ,005 ,57.00
17318 ,009 ,57.00
17318 ,011 ,8.20
17318 ,012 ,22.00
17318 ,013 ,1450.00
17318 ,020 ,0.00
17318 ,022 ,0.30
17318 ,056 ,1.00
17318 ,057 ,0.00
17318 ,058 ,1.10
17318 ,064 ,288.00
17318 ,065 ,1188.00
17318 ,066 ,0.00
17318 ,068 ,0.00
17318 ,072 ,940.00
17318 ,083 ,1.00
17318 ,088 ,10.00
17318 ,092 ,1.00
17318 ,097 ,3.60
17318 ,098 ,2.50
17318 ,100 ,0.16
17318 ,101 ,4.60
17318 ,103 ,0.00
17318 ,105 ,0.00
17318 ,107 ,8.33
17318 ,600 ,28.10
17318 ,601 ,6.88
17318 ,603 ,15.70
17318 ,607 ,4.19
17318 ,911 ,100.00
17326 ,001 ,0.00
17326 ,002 ,0.00
17326 ,005 ,17.00
17326 ,008 ,18.00
17326 ,009 ,17.00
17326 ,011 ,16.70
17326 ,012 ,43.00
17326 ,013 ,1620.00
17326 ,015 ,0.02
17326 ,022 ,0.50
17326 ,055 ,3.00
17326 ,056 ,1.90
17326 ,057 ,0.00
17326 ,058 ,1.90
17326 ,061 ,11.00
17326 ,063 ,40.00
17326 ,064 ,348.00
17326 ,065 ,1440.00
17326 ,066 ,0.00
17326 ,068 ,0.00
17326 ,069 ,9.00
17326 ,070 ,0.10
17326 ,072 ,1040.00
17326 ,077 ,48.00
17326 ,083 ,1.50
17326 ,086 ,9.00
17326 ,088 ,12.00
17326 ,092 ,2.00
17326 ,098 ,12.90
17326 ,100 ,0.23
17326 ,101 ,16.70
17326 ,103 ,1.00
17326 ,104 ,0.03
17326 ,105 ,0.00
17326 ,106 ,0.20
17326 ,107 ,10.60
17326 ,109 ,0.30
17326 ,600 ,31.00
17326 ,601 ,11.44
17326 ,603 ,14.55
17326 ,607 ,3.29
17326 ,911 ,100.00
17327 ,001 ,0.00
17327 ,002 ,0.00
17327 ,005 ,9.00
17327 ,009 ,9.00
17327 ,011 ,9.40
17327 ,012 ,7.00
17327 ,022 ,0.50
17327 ,056 ,2.30
17327 ,057 ,0.00
17327 ,058 ,2.50
17327 ,064 ,194.00
17327 ,065 ,804.00
17327 ,066 ,0.00
17327 ,068 ,0.00
17327 ,083 ,1.00
17327 ,088 ,5.00
17327 ,097 ,0.20
17327 ,098 ,4.40
17327 ,100 ,0.16
17327 ,101 ,9.20
17327 ,105 ,0.00
17327 ,107 ,5.20
17327 ,600 ,17.20
17327 ,601 ,4.69
17327 ,603 ,9.14
17327 ,607 ,2.55
17327 ,911 ,100.00
17338 ,001 ,0.00
17338 ,002 ,0.00
17338 ,005 ,224.00
17338 ,008 ,13.00
17338 ,009 ,230.00
17338 ,011 ,28.60
17338 ,012 ,0.00
17338 ,013 ,1800.00
17338 ,015 ,0.05
17338 ,020 ,0.90
17338 ,022 ,0.30
17338 ,055 ,1.00
17338 ,056 ,6.40
17338 ,057 ,0.00
17338 ,058 ,5.90
17338 ,063 ,350.00
17338 ,064 ,115.00
17338 ,065 ,489.00
17338 ,066 ,0.00
17338 ,068 ,0.00
17338 ,069 ,19.00
17338 ,070 ,0.10
17338 ,072 ,1630.00
17338 ,074 ,2.10
17338 ,077 ,31.00
17338 ,083 ,1.60
17338 ,086 ,0.00
17338 ,088 ,38.00
17338 ,089 ,0.09
17338 ,092 ,7.00
17338 ,097 ,1.10
17338 ,098 ,15.20
17338 ,099 ,1.00
17338 ,100 ,0.26
17338 ,101 ,27.50
17338 ,103 ,0.00
17338 ,104 ,0.03
17338 ,105 ,2.00
17338 ,106 ,0.00
17338 ,107 ,0.40
17338 ,109 ,0.10
17338 ,600 ,0.10
17338 ,911 ,100.00
17341 ,001 ,0.00
17341 ,002 ,0.00
17341 ,005 ,6.22
17341 ,008 ,13.00
17341 ,009 ,9.91
17341 ,011 ,52.20
17341 ,012 ,0.00
17341 ,013 ,180.00
17341 ,015 ,0.07
17341 ,020 ,1.20
17341 ,022 ,0.50
17341 ,055 ,1.00
17341 ,056 ,20.10
17341 ,057 ,0.00
17341 ,058 ,19.50
17341 ,061 ,1.00
17341 ,063 ,130.00
17341 ,064 ,201.00
17341 ,065 ,858.00
17341 ,066 ,0.00
17341 ,068 ,0.00
17341 ,069 ,6.00
17341 ,070 ,0.07
17341 ,072 ,110.00
17341 ,074 ,0.20
17341 ,077 ,16.00
17341 ,083 ,0.90
17341 ,086 ,0.00
17341 ,088 ,1.80
17341 ,089 ,0.01
17341 ,092 ,1.00
17341 ,097 ,0.20
17341 ,098 ,11.50
17341 ,099 ,0.03
17341 ,100 ,0.14
17341 ,101 ,51.10
17341 ,103 ,0.00
17341 ,104 ,0.06
17341 ,105 ,4.00
17341 ,106 ,0.00
17341 ,107 ,0.14
17341 ,109 ,0.10
17341 ,600 ,0.20
17341 ,601 ,0.05
17341 ,603 ,0.08
17341 ,607 ,0.01
17341 ,911 ,100.00
17352 ,001 ,75.00
17352 ,002 ,0.00
17352 ,005 ,213.00
17352 ,008 ,15.00
17352 ,009 ,250.00
17352 ,011 ,36.00
17352 ,012 ,0.00
17352 ,013 ,1750.00
17352 ,020 ,1.20
17352 ,022 ,0.60
17352 ,056 ,11.80
17352 ,057 ,0.00
17352 ,058 ,11.20
17352 ,063 ,94.00
17352 ,064 ,141.00
17352 ,065 ,604.00
17352 ,066 ,0.00
17352 ,068 ,0.00
17352 ,069 ,6.00
17352 ,070 ,0.15
17352 ,072 ,1610.00
17352 ,074 ,0.10
17352 ,077 ,12.00
17352 ,083 ,0.60
17352 ,086 ,0.00
17352 ,088 ,42.00
17352 ,089 ,0.01
17352 ,092 ,0.00
17352 ,097 ,2.10
17352 ,098 ,10.90
17352 ,099 ,0.03
17352 ,100 ,0.10
17352 ,101 ,33.90
17352 ,103 ,0.00
17352 ,104 ,0.01
17352 ,106 ,0.00
17352 ,107 ,0.04
17352 ,109 ,0.10
17352 ,600 ,0.10
17352 ,911 ,100.00
17377 ,002 ,0.00
17377 ,008 ,0.00
17377 ,009 ,0.00
17377 ,011 ,0.00
17377 ,012 ,0.00
17377 ,013 ,0.00
17377 ,015 ,0.00
17377 ,020 ,0.00
17377 ,022 ,0.00
17377 ,055 ,0.00
17377 ,056 ,0.00
17377 ,057 ,0.00
17377 ,058 ,0.00
17377 ,061 ,0.00
17377 ,063 ,0.00
17377 ,064 ,0.00
17377 ,065 ,0.00
17377 ,066 ,0.00
17377 ,068 ,0.00
17377 ,069 ,0.00
17377 ,070 ,0.00
17377 ,072 ,0.00
17377 ,074 ,0.00
17377 ,077 ,0.00
17377 ,083 ,0.00
17377 ,086 ,0.00
17377 ,089 ,0.00
17377 ,092 ,0.00
17377 ,097 ,0.00
17377 ,098 ,0.00
17377 ,099 ,0.00
17377 ,100 ,0.00
17377 ,101 ,0.00
17377 ,103 ,0.00
17377 ,104 ,0.00
17377 ,105 ,0.00
17377 ,106 ,0.00
17377 ,107 ,0.00
17377 ,109 ,0.00
17377 ,600 ,0.00
17377 ,601 ,0.00
17377 ,603 ,0.00
17377 ,607 ,0.00
17380 ,001 ,0.00
17380 ,002 ,0.00
17380 ,005 ,0.00
17380 ,008 ,70.00
17380 ,009 ,0.00
17380 ,011 ,3.50
17380 ,012 ,0.00
17380 ,013 ,6630.00
17380 ,015 ,0.20
17380 ,020 ,0.00
17380 ,022 ,2.90
17380 ,055 ,1150.00
17380 ,056 ,1.50
17380 ,057 ,0.00
17380 ,061 ,49.00
17380 ,063 ,2100.00
17380 ,064 ,180.00
17380 ,065 ,763.00
17380 ,066 ,0.00
17380 ,068 ,0.00
17380 ,069 ,160.00
17380 ,070 ,0.19
17380 ,072 ,4300.00
17380 ,074 ,64.00
17380 ,077 ,950.00
17380 ,083 ,40.70
17380 ,086 ,0.00
17380 ,088 ,0.00
17380 ,089 ,11.90
17380 ,092 ,8.00
17380 ,097 ,1.90
17380 ,098 ,0.20
17380 ,099 ,4.10
17380 ,100 ,6.78
17380 ,101 ,1.60
17380 ,103 ,1.00
17380 ,104 ,1.60
17380 ,105 ,0.00
17380 ,106 ,0.00
17380 ,107 ,0.08
17380 ,109 ,2.70
17380 ,600 ,0.40
17380 ,601 ,0.12
17380 ,603 ,0.17
17380 ,607 ,0.06
17380 ,911 ,100.00
18005 ,001 ,0.00
18005 ,002 ,0.00
18005 ,008 ,6.00
18005 ,011 ,0.00
18005 ,012 ,97.00
18005 ,013 ,39.00
18005 ,015 ,0.01
18005 ,020 ,0.00
18005 ,022 ,1.00
18005 ,055 ,26.00
18005 ,056 ,0.00
18005 ,057 ,0.00
18005 ,058 ,0.00
18005 ,061 ,14.00
18005 ,063 ,200.00
18005 ,064 ,533.00
18005 ,065 ,2199.00
18005 ,066 ,0.00
18005 ,068 ,0.00
18005 ,069 ,12.00
18005 ,070 ,0.01
18005 ,072 ,35.00
18005 ,074 ,1.60
18005 ,077 ,110.00
18005 ,083 ,15.50
18005 ,089 ,0.18
18005 ,092 ,3.00
18005 ,097 ,0.00
18005 ,098 ,0.00
18005 ,099 ,0.05
18005 ,100 ,2.48
18005 ,101 ,0.00
18005 ,103 ,2.00
18005 ,104 ,0.23
18005 ,105 ,0.00
18005 ,107 ,0.08
18005 ,109 ,1.50
18005 ,600 ,52.30
18005 ,601 ,23.55
18005 ,603 ,2.18
18005 ,607 ,22.68
18005 ,906 ,100.00
18049 ,001 ,0.00
18049 ,002 ,0.00
18049 ,005 ,8.00
18049 ,008 ,7.00
18049 ,009 ,8.00
18049 ,011 ,0.00
18049 ,012 ,76.00
18049 ,013 ,62.00
18049 ,015 ,0.04
18049 ,020 ,0.00
18049 ,022 ,2.50
18049 ,055 ,18.00
18049 ,056 ,0.00
18049 ,057 ,0.00
18049 ,058 ,0.00
18049 ,061 ,12.00
18049 ,063 ,430.00
18049 ,064 ,177.00
18049 ,065 ,745.00
18049 ,066 ,0.00
18049 ,068 ,0.00
18049 ,069 ,29.00
18049 ,070 ,0.02
18049 ,072 ,74.00
18049 ,074 ,6.80
18049 ,077 ,260.00
18049 ,083 ,31.00
18049 ,088 ,1.00
18049 ,089 ,0.28
18049 ,092 ,10.00
18049 ,097 ,0.00
18049 ,098 ,0.00
18049 ,099 ,0.13
18049 ,100 ,4.96
18049 ,101 ,0.00
18049 ,103 ,3.00
18049 ,104 ,0.65
18049 ,105 ,0.00
18049 ,106 ,0.70
18049 ,107 ,0.07
18049 ,109 ,5.60
18049 ,600 ,5.90
18049 ,601 ,2.50
18049 ,603 ,0.50
18049 ,607 ,2.50
18049 ,906 ,100.00
18100 ,001 ,0.00
18100 ,002 ,0.00
18100 ,008 ,11.00
18100 ,011 ,0.00
18100 ,012 ,100.00
18100 ,013 ,67.00
18100 ,015 ,0.05
18100 ,020 ,0.00
18100 ,022 ,1.10
18100 ,055 ,4.00
18100 ,056 ,0.00
18100 ,057 ,0.00
18100 ,058 ,0.00
18100 ,061 ,6.00
18100 ,063 ,260.00
18100 ,064 ,568.00
18100 ,065 ,2345.00
18100 ,066 ,0.00
18100 ,068 ,0.00
18100 ,069 ,18.00
18100 ,070 ,0.01
18100 ,072 ,72.00
18100 ,074 ,3.60
18100 ,077 ,160.00
18100 ,083 ,15.40
18100 ,086 ,29.00
18100 ,088 ,29.00
18100 ,089 ,0.17
18100 ,092 ,4.00
18100 ,097 ,0.00
18100 ,098 ,0.00
18100 ,099 ,0.09
18100 ,100 ,2.64
18100 ,101 ,0.00
18100 ,103 ,1.00
18100 ,104 ,0.20
18100 ,105 ,0.00
18100 ,106 ,0.50
18100 ,107 ,0.28
18100 ,109 ,1.50
18100 ,600 ,56.30
18100 ,601 ,21.99
18100 ,603 ,2.52
18100 ,607 ,26.67
18100 ,906 ,100.00
18141 ,001 ,0.00
18141 ,002 ,0.00
18141 ,008 ,22.00
18141 ,011 ,0.00
18141 ,012 ,96.00
18141 ,013 ,73.00
18141 ,015 ,0.10
18141 ,020 ,0.00
18141 ,022 ,2.10
18141 ,055 ,6.00
18141 ,056 ,0.00
18141 ,057 ,0.00
18141 ,058 ,0.00
18141 ,061 ,6.00
18141 ,063 ,400.00
18141 ,064 ,213.00
18141 ,065 ,892.00
18141 ,066 ,0.00
18141 ,068 ,0.00
18141 ,069 ,28.00
18141 ,070 ,0.02
18141 ,072 ,80.00
18141 ,074 ,8.30
18141 ,077 ,240.00
18141 ,083 ,29.20
18141 ,089 ,0.26
18141 ,092 ,4.00
18141 ,097 ,0.00
18141 ,098 ,0.00
18141 ,099 ,0.17
18141 ,100 ,4.67
18141 ,101 ,0.00
18141 ,103 ,3.00
18141 ,104 ,0.52
18141 ,105 ,0.00
18141 ,106 ,0.60
18141 ,107 ,0.02
18141 ,109 ,3.60
18141 ,600 ,10.70
18141 ,601 ,4.04
18141 ,603 ,0.62
18141 ,607 ,4.64
18141 ,906 ,100.00
18205 ,001 ,0.00
18205 ,002 ,0.00
18205 ,008 ,10.00
18205 ,011 ,0.00
18205 ,012 ,98.00
18205 ,013 ,67.00
18205 ,015 ,0.05
18205 ,020 ,0.00
18205 ,022 ,0.60
18205 ,055 ,2.00
18205 ,056 ,0.00
18205 ,057 ,0.00
18205 ,058 ,0.00
18205 ,061 ,5.00
18205 ,063 ,240.00
18205 ,064 ,515.00
18205 ,065 ,2125.00
18205 ,066 ,0.00
18205 ,068 ,0.00
18205 ,069 ,14.00
18205 ,072 ,69.00
18205 ,074 ,3.80
18205 ,077 ,140.00
18205 ,083 ,14.20
18205 ,089 ,0.16
18205 ,092 ,9.00
18205 ,097 ,0.00
18205 ,098 ,0.00
18205 ,099 ,0.37
18205 ,100 ,2.27
18205 ,101 ,0.00
18205 ,104 ,0.16
18205 ,105 ,0.00
18205 ,106 ,2.10
18205 ,107 ,0.05
18205 ,109 ,0.90
18205 ,600 ,50.90
18205 ,601 ,22.14
18205 ,603 ,8.92
18205 ,607 ,17.20
18205 ,906 ,100.00
18251 ,001 ,0.00
18251 ,002 ,0.00
18251 ,008 ,14.00
18251 ,011 ,0.00
18251 ,012 ,75.00
18251 ,013 ,70.00
18251 ,015 ,0.08
18251 ,020 ,0.00
18251 ,022 ,0.70
18251 ,055 ,7.00
18251 ,056 ,0.00
18251 ,057 ,0.00
18251 ,058 ,0.00
18251 ,061 ,3.00
18251 ,063 ,410.00
18251 ,064 ,184.00
18251 ,065 ,774.00
18251 ,066 ,0.00
18251 ,068 ,0.00
18251 ,069 ,28.00
18251 ,070 ,0.02
18251 ,072 ,66.00
18251 ,074 ,9.10
18251 ,077 ,250.00
18251 ,083 ,31.60
18251 ,089 ,0.16
18251 ,092 ,18.00
18251 ,097 ,0.00
18251 ,098 ,0.00
18251 ,099 ,0.78
18251 ,100 ,5.06
18251 ,101 ,0.00
18251 ,103 ,1.00
18251 ,104 ,0.56
18251 ,105 ,0.00
18251 ,106 ,0.80
18251 ,107 ,0.01
18251 ,109 ,2.40
18251 ,600 ,6.40
18251 ,601 ,2.23
18251 ,603 ,0.82
18251 ,607 ,2.25
18251 ,906 ,100.00
18331 ,001 ,0.00
18331 ,002 ,0.00
18331 ,008 ,11.00
18331 ,011 ,0.00
18331 ,012 ,105.00
18331 ,013 ,75.00
18331 ,015 ,0.10
18331 ,020 ,0.00
18331 ,022 ,0.70
18331 ,055 ,10.00
18331 ,056 ,0.00
18331 ,057 ,0.00
18331 ,058 ,0.00
18331 ,061 ,7.00
18331 ,063 ,330.00
18331 ,064 ,177.00
18331 ,065 ,742.00
18331 ,066 ,0.00
18331 ,068 ,0.00
18331 ,069 ,26.00
18331 ,070 ,0.02
18331 ,072 ,80.00
18331 ,074 ,9.20
18331 ,077 ,220.00
18331 ,083 ,27.30
18331 ,086 ,11.00
18331 ,088 ,11.00
18331 ,089 ,0.16
18331 ,092 ,16.00
18331 ,097 ,0.00
18331 ,098 ,0.00
18331 ,099 ,0.07
18331 ,100 ,4.37
18331 ,101 ,0.00
18331 ,104 ,0.36
18331 ,105 ,0.00
18331 ,106 ,0.20
18331 ,107 ,0.23
18331 ,109 ,1.50
18331 ,600 ,7.50
18331 ,601 ,3.44
18331 ,603 ,1.47
18331 ,607 ,2.00
18331 ,906 ,100.00
18361 ,001 ,0.00
18361 ,002 ,0.00
18361 ,008 ,11.00
18361 ,011 ,0.00
18361 ,012 ,100.00
18361 ,013 ,85.00
18361 ,015 ,0.09
18361 ,020 ,0.00
18361 ,022 ,0.80
18361 ,055 ,17.00
18361 ,056 ,0.00
18361 ,057 ,0.00
18361 ,058 ,0.00
18361 ,061 ,8.00
18361 ,063 ,350.00
18361 ,064 ,166.00
18361 ,065 ,701.00
18361 ,066 ,0.00
18361 ,068 ,0.00
18361 ,069 ,27.00
18361 ,070 ,0.01
18361 ,072 ,90.00
18361 ,074 ,10.30
18361 ,077 ,260.00
18361 ,083 ,31.20
18361 ,089 ,0.19
18361 ,092 ,17.00
18361 ,097 ,0.00
18361 ,098 ,0.00
18361 ,099 ,0.06
18361 ,100 ,4.99
18361 ,101 ,0.00
18361 ,103 ,1.00
18361 ,104 ,0.49
18361 ,105 ,0.00
18361 ,106 ,0.30
18361 ,107 ,0.06
18361 ,109 ,2.50
18361 ,600 ,4.60
18361 ,601 ,1.68
18361 ,603 ,1.13
18361 ,607 ,1.41
18361 ,906 ,100.00
18414 ,001 ,0.00
18414 ,002 ,0.00
18414 ,005 ,60.00
18414 ,008 ,8.00
18414 ,009 ,60.00
18414 ,012 ,400.00
18414 ,013 ,140.00
18414 ,015 ,13.54
18414 ,020 ,0.00
18414 ,022 ,10.90
18414 ,055 ,260.00
18414 ,056 ,0.00
18414 ,057 ,0.00
18414 ,058 ,0.00
18414 ,063 ,340.00
18414 ,064 ,237.00
18414 ,065 ,989.00
18414 ,066 ,0.00
18414 ,068 ,0.00
18414 ,069 ,25.00
18414 ,070 ,0.45
18414 ,072 ,82.00
18414 ,074 ,19.90
18414 ,077 ,500.00
18414 ,083 ,30.10
18414 ,086 ,19700.00
18414 ,088 ,19710.00
18414 ,089 ,5.65
18414 ,092 ,62.00
18414 ,097 ,0.00
18414 ,098 ,0.00
18414 ,099 ,0.38
18414 ,100 ,4.82
18414 ,101 ,0.00
18414 ,103 ,83.00
18414 ,104 ,0.53
18414 ,105 ,19.00
18414 ,106 ,0.50
18414 ,107 ,0.32
18414 ,109 ,5.90
18414 ,600 ,12.90
18414 ,601 ,3.88
18414 ,603 ,4.35
18414 ,607 ,2.74
18414 ,906 ,100.00
18418 ,001 ,0.00
18418 ,002 ,0.00
18418 ,008 ,11.00
18418 ,011 ,3.60
18418 ,012 ,290.00
18418 ,013 ,150.00
18418 ,015 ,2.50
18418 ,020 ,0.00
18418 ,022 ,17.00
18418 ,055 ,110.00
18418 ,056 ,0.00
18418 ,057 ,0.00
18418 ,058 ,0.00
18418 ,063 ,250.00
18418 ,064 ,189.00
18418 ,065 ,793.00
18418 ,066 ,0.00
18418 ,068 ,0.00
18418 ,069 ,22.00
18418 ,070 ,0.40
18418 ,072 ,130.00
18418 ,074 ,11.50
18418 ,077 ,390.00
18418 ,083 ,25.60
18418 ,086 ,22600.00
18418 ,088 ,22600.00
18418 ,089 ,3.10
18418 ,092 ,50.00
18418 ,097 ,3.60
18418 ,098 ,0.00
18418 ,099 ,0.21
18418 ,100 ,4.09
18418 ,101 ,0.00
18418 ,103 ,26.00
18418 ,104 ,0.64
18418 ,105 ,9.00
18418 ,106 ,1.10
18418 ,107 ,0.16
18418 ,109 ,8.20
18418 ,600 ,8.10
18418 ,601 ,1.30
18418 ,603 ,2.20
18418 ,607 ,2.50
18418 ,906 ,100.00
19008 ,001 ,0.00
19008 ,002 ,0.00
19008 ,008 ,8.00
19008 ,011 ,0.00
19008 ,012 ,44.00
19008 ,013 ,2500.00
19008 ,015 ,0.07
19008 ,020 ,0.00
19008 ,022 ,0.70
19008 ,055 ,3.00
19008 ,061 ,8.00
19008 ,063 ,360.00
19008 ,064 ,214.00
19008 ,065 ,892.00
19008 ,069 ,23.00
19008 ,070 ,0.01
19008 ,072 ,1930.00
19008 ,074 ,7.70
19008 ,077 ,210.00
19008 ,083 ,25.70
19008 ,089 ,0.17
19008 ,092 ,13.00
19008 ,097 ,0.00
19008 ,099 ,0.98
19008 ,100 ,4.11
19008 ,101 ,0.00
19008 ,103 ,1.00
19008 ,104 ,0.50
19008 ,106 ,0.70
19008 ,107 ,0.07
19008 ,109 ,2.20
19008 ,600 ,12.30
19008 ,601 ,4.68
19008 ,603 ,1.69
19008 ,607 ,4.27
19008 ,906 ,100.00
19024 ,001 ,0.00
19024 ,002 ,0.00
19024 ,008 ,32.00
19024 ,011 ,0.10
19024 ,012 ,33.00
19024 ,013 ,1770.00
19024 ,015 ,0.10
19024 ,020 ,0.00
19024 ,022 ,1.20
19024 ,055 ,2.00
19024 ,061 ,11.00
19024 ,063 ,200.00
19024 ,064 ,107.00
19024 ,065 ,449.00
19024 ,069 ,18.00
19024 ,070 ,0.02
19024 ,072 ,1470.00
19024 ,074 ,2.50
19024 ,077 ,270.00
19024 ,083 ,16.50
19024 ,089 ,0.24
19024 ,092 ,8.00
19024 ,097 ,0.00
19024 ,099 ,0.29
19024 ,100 ,2.64
19024 ,101 ,0.10
19024 ,104 ,0.21
19024 ,105 ,19.00
19024 ,107 ,0.08
19024 ,109 ,2.00
19024 ,600 ,4.50
19024 ,601 ,2.05
19024 ,603 ,0.44
19024 ,607 ,1.64
19024 ,906 ,100.00
19029 ,002 ,0.00
19029 ,008 ,12.00
19029 ,009 ,1.00
19029 ,011 ,0.10
19029 ,012 ,96.00
19029 ,013 ,570.00
19029 ,015 ,0.13
19029 ,020 ,0.00
19029 ,022 ,2.80
19029 ,055 ,8.00
19029 ,061 ,13.00
19029 ,063 ,420.00
